,location,total_sqft,bath,price,bhk
2712,Haralur Road,1243.0,2.0,46.0,2
2713,Haralur Road,1243.0,2.0,46.0,2
2714,Haralur Road,1243.0,2.0,46.0,2
2715,Haralur Road,1817.0,3.0,110.0,3
2716,Haralur Road,1225.0,2.0,77.0,2
2717,Haralur Road,1285.0,2.0,78.0,2
2718,Haralur Road,1225.0,2.0,67.48,2
2719,Haralur Road,1225.0,2.0,69.84,2
2720,Haralur Road,1200.0,2.0,46.0,2
2721,Haralur Road,1315.0,2.0,85.0,2
2722,Haralur Road,1976.0,3.0,92.0,3
2723,Haralur Road,1300.0,2.0,75.0,2
2724,Haralur Road,1309.0,2.0,82.0,2
2725,Haralur Road,1027.0,1.0,44.0,2
2726,Haralur Road,1243.0,2.0,46.0,2
2727,Haralur Road,1243.0,2.0,46.0,2
2728,Haralur Road,1140.0,2.0,43.0,2
2729,Haralur Road,1300.0,2.0,75.0,2
2730,Haralur Road,1243.0,2.0,46.0,2
2731,Haralur Road,1890.0,3.0,84.0,3
2732,Haralur Road,1230.0,2.0,67.65,2
2733,Haralur Road,1194.0,2.0,46.0,2
2734,Haralur Road,1092.0,2.0,44.0,2
2736,Haralur Road,1255.0,3.0,90.0,3
2737,Haralur Road,1735.0,3.0,97.0,3
2738,Haralur Road,1810.0,3.0,97.83,3
2739,Haralur Road,1200.0,2.0,46.0,2
2740,Haralur Road,1243.0,2.0,46.0,2
2741,Haralur Road,1810.0,3.0,112.0,3
2742,Harlur,1508.0,2.0,77.0,2
2743,Harlur,1752.12,3.0,135.0,3
2746,Harlur,1709.0,3.0,150.0,3
2747,Harlur,1174.0,2.0,69.0,2
2748,Harlur,1033.0,2.0,49.0,2
2749,Harlur,1197.0,2.0,84.0,2
2750,Harlur,1757.0,3.0,132.0,3
2751,Harlur,1174.0,2.0,76.0,2
2752,Harlur,1754.0,3.0,125.0,3
2753,Harlur,1200.0,2.0,49.5,2
2754,Harlur,1290.0,2.0,85.0,2
2755,Harlur,1752.12,3.0,116.0,3
2756,Harlur,1754.0,3.0,135.0,3
2757,Harlur,1754.0,3.0,124.0,3
2758,Harlur,1152.0,2.0,69.0,2
2759,Harlur,1290.0,2.0,87.0,2
2760,Harlur,1749.0,3.0,115.0,3
2761,Harlur,3385.0,4.0,260.0,4
2762,Harlur,2240.0,5.0,155.0,3
2763,Harlur,1758.0,3.0,133.0,3
2765,Harlur,1197.0,2.0,79.0,2
2766,Harlur,1174.0,2.0,78.0,2
2769,Harlur,1200.0,2.0,52.0,2
2770,Harlur,1197.0,2.0,79.0,2
2771,Harlur,1749.0,3.0,112.0,3
2772,Harlur,1174.0,2.0,75.0,2
2773,Harlur,1750.0,3.0,136.0,3
2774,Harlur,1620.0,3.0,110.0,3
2777,Harlur,1459.0,3.0,135.0,3
2778,Harlur,1762.0,3.0,133.0,3
2779,Harlur,1756.0,3.0,131.0,3
2780,Harlur,1755.0,3.0,130.0,3
2781,Harlur,1864.0,3.0,140.0,3
2782,Harlur,1331.0,2.0,88.0,2
2783,Harlur,1752.12,3.0,133.0,3
2784,Harlur,1133.0,2.0,55.0,2
2785,Harlur,1756.0,3.0,128.0,3
2786,Harlur,1749.0,3.0,120.0,3
2787,Harlur,1197.0,2.0,82.0,2
2788,Harlur,1303.0,2.0,90.0,2
2789,Harlur,1754.0,3.0,132.0,3
2790,Harlur,1532.0,2.0,65.0,2
2791,Harlur,1174.0,2.0,75.0,2
2792,Harlur,1756.0,3.0,134.0,3
2793,Harlur,1197.0,2.0,78.0,2
2794,Harlur,1290.0,2.0,89.9,2
2795,Harlur,1386.0,2.0,85.0,2
2796,Harlur,1174.0,2.0,74.0,2
2797,Harlur,1174.0,2.0,78.0,2
2799,Harlur,1755.0,3.0,115.0,3
2800,Harlur,2569.0,4.0,175.0,4
2801,Harlur,1532.0,2.0,65.0,2
2803,Harlur,1197.0,2.0,77.0,2
2804,Harlur,1752.12,3.0,125.0,3
2805,Harlur,2569.0,5.0,180.0,4
2806,Harlur,1225.0,2.0,56.0,2
2807,Harlur,1197.0,2.0,76.0,2
2809,Harlur,1197.0,2.0,75.0,2
2810,Harlur,1755.0,3.0,117.0,3
2811,Harlur,1197.0,2.0,79.9,2
2812,Harlur,936.0,2.0,45.0,2
2813,Harlur,2990.0,4.0,225.0,4
2814,Harlur,1370.0,2.0,88.0,2
2815,Hebbal,1760.0,2.0,123.0,3
2817,Hebbal,1349.0,2.0,98.2,2
2818,Hebbal,2483.0,5.0,212.0,4
2819,Hebbal,1760.0,2.0,130.0,3
2820,Hebbal,3450.0,5.0,260.0,3
2821,Hebbal,1920.0,3.0,134.0,3
2822,Hebbal,1500.0,3.0,150.0,3
2823,Hebbal,1337.0,2.0,82.0,2
2824,Hebbal,1349.0,2.0,98.0,2
2825,Hebbal,1000.0,2.0,45.0,2
2826,Hebbal,2470.0,5.0,247.0,4
2827,Hebbal,1036.0,2.0,50.0,2
2830,Hebbal,1790.0,3.0,127.0,3
2832,Hebbal,1985.0,4.0,189.0,3
2833,Hebbal,2483.0,5.0,215.0,4
2834,Hebbal,1080.0,2.0,54.0,2
2835,Hebbal,1100.0,2.0,50.0,2
2836,Hebbal,812.0,2.0,55.0,2
2838,Hebbal,1075.0,2.0,52.0,2
2839,Hebbal,3067.0,4.0,230.0,4
2840,Hebbal,1040.0,2.0,50.0,2
2841,Hebbal,2526.0,2.0,250.0,3
2842,Hebbal,3067.0,4.0,230.0,4
2844,Hebbal,823.0,2.0,50.63,2
2845,Hebbal,1420.0,2.0,123.0,2
2847,Hebbal,1040.0,2.0,46.0,2
2848,Hebbal,1420.0,2.0,99.39,2
2849,Hebbal,4235.0,4.0,365.0,4
2850,Hebbal,1700.0,3.0,124.0,3
2851,Hebbal,3960.0,5.0,386.0,4
2853,Hebbal,1053.0,2.0,48.0,2
2854,Hebbal,1420.0,2.0,99.39,2
2856,Hebbal,1440.0,2.0,115.0,2
2857,Hebbal,1100.0,2.0,54.0,2
2859,Hebbal,2400.0,4.0,180.0,3
2861,Hebbal,1420.0,2.0,107.0,2
2862,Hebbal,1320.0,2.0,92.0,2
2863,Hebbal,919.0,2.0,49.0,2
2864,Hebbal,1645.0,3.0,135.0,3
2865,Hebbal,2080.0,3.0,175.0,3
2867,Hebbal,2483.0,5.0,230.0,4
2868,Hebbal,2600.0,3.0,195.0,3
2869,Hebbal,1645.0,3.0,117.0,3
2870,Hebbal,1251.0,2.0,88.73,2
2871,Hebbal,1645.0,3.0,121.0,3
2872,Hebbal,1760.0,3.0,123.0,3
2874,Hebbal,3960.0,5.0,386.0,4
2875,Hebbal,1645.0,3.0,120.0,3
2876,Hebbal,1255.0,2.0,90.0,3
2877,Hebbal,1645.0,3.0,117.0,3
2880,Hebbal,1636.0,3.0,119.0,3
2881,Hebbal,1255.0,2.0,95.0,3
2885,Hebbal,1255.0,2.0,95.0,3
2886,Hebbal,1088.0,2.0,61.45,2
2887,Hebbal,1349.0,2.0,97.8,2
2889,Hebbal,1344.0,2.0,108.0,2
2890,Hebbal,1255.0,2.0,90.0,3
2892,Hebbal,1138.0,2.0,110.0,2
2893,Hebbal,2790.0,5.0,204.0,4
2894,Hebbal,1250.0,2.0,55.55,2
2895,Hebbal,1088.0,2.0,62.0,2
2896,Hebbal,1987.0,4.0,165.0,3
2898,Hebbal,1299.0,2.0,100.0,2
2899,Hebbal,1200.0,2.0,60.0,2
2900,Hebbal,1645.0,3.0,117.0,3
2901,Hebbal,1390.0,2.0,95.0,2
2902,Hebbal,1333.0,2.0,100.0,2
2904,Hebbal,2650.0,4.0,199.0,3
2905,Hebbal,1800.0,3.0,140.0,3
2907,Hebbal,2470.0,4.0,203.0,4
2908,Hebbal,1255.0,2.0,95.0,3
2909,Hebbal,1333.0,2.0,104.0,2
2910,Hebbal,1645.0,3.0,117.0,3
2911,Hebbal,2600.0,3.0,199.0,3
2912,Hebbal,1345.0,2.0,97.0,2
2914,Hebbal,985.0,2.0,62.0,2
2915,Hebbal,1320.0,2.0,91.0,2
2916,Hebbal,2388.0,3.0,195.0,3
2917,Hebbal,1040.0,2.0,55.0,2
2919,Hebbal,1150.0,2.0,55.0,2
2920,Hebbal,2600.0,3.0,195.0,3
2921,Hebbal,1075.0,2.0,52.0,2
2923,Hebbal,3895.0,3.0,390.0,3
2924,Hebbal,1645.0,3.0,113.0,3
2925,Hebbal,1175.0,2.0,54.05,2
2927,Hebbal,1420.0,2.0,99.39,2
2929,Hebbal,3520.0,5.0,320.0,3
2930,Hebbal,1162.0,2.0,69.0,2
2931,Hebbal,1100.0,2.0,60.0,2
2932,Hebbal,4235.0,5.0,364.0,4
2933,Hebbal,1299.0,2.0,97.0,2
2935,Hebbal,2470.0,5.0,192.0,4
2936,Hebbal,1645.0,3.0,117.0,3
2937,Hebbal,1920.0,3.0,134.0,3
2938,Hebbal,3520.0,5.0,240.0,3
2939,Hebbal,1920.0,3.0,150.0,3
2940,Hebbal,2375.0,4.0,189.0,4
2941,Hebbal,1420.0,2.0,99.26,2
2942,Hebbal,1252.0,2.0,92.0,2
2944,Hebbal,1162.0,2.0,59.0,2
2945,Hebbal,1294.0,2.0,115.0,2
2946,Hebbal,1150.0,2.0,57.0,2
2947,Hebbal,1740.0,2.0,137.0,3
2949,Hebbal,3895.0,3.0,390.0,3
2950,Hebbal,1662.0,3.0,155.0,3
2951,Hebbal,2250.0,3.0,219.0,3
2952,Hebbal,1349.0,2.0,98.0,2
2953,Hebbal,4000.0,6.0,370.0,4
2954,Hebbal,1349.0,2.0,96.8,2
2955,Hebbal Kempapura,1700.0,3.0,155.0,3
2956,Hebbal Kempapura,1800.0,3.0,175.0,3
2957,Hebbal Kempapura,2900.0,4.0,300.0,3
2958,Hebbal Kempapura,3522.0,3.0,380.0,3
2959,Hebbal Kempapura,2280.0,5.0,200.0,5
2960,Hebbal Kempapura,1200.0,2.0,125.0,2
2961,Hebbal Kempapura,2900.0,4.0,240.0,3
2963,Hebbal Kempapura,1300.0,2.0,102.0,2
2964,Hebbal Kempapura,1466.0,2.0,140.0,3
2966,Hebbal Kempapura,1725.0,2.0,165.0,3
2967,Hebbal Kempapura,1200.0,3.0,125.0,3
2968,Hebbal Kempapura,3408.0,3.0,260.0,3
2969,Hebbal Kempapura,1485.0,3.0,132.0,2
2970,Hebbal Kempapura,1400.0,2.0,108.0,2
2971,Hebbal Kempapura,1800.0,3.0,150.0,3
2972,Hebbal Kempapura,2400.0,5.0,200.0,5
2973,Hebbal Kempapura,2800.0,5.0,220.0,5
2974,Hebbal Kempapura,1785.0,3.0,165.0,3
2975,Hebbal Kempapura,3729.0,4.0,384.0,4
2976,Hebbal Kempapura,1600.0,3.0,170.0,3
2977,Hebbal Kempapura,1730.0,3.0,175.0,3
2979,Hegde Nagar,1569.0,3.0,101.0,3
2980,Hegde Nagar,3000.0,7.0,210.0,6
2981,Hegde Nagar,2026.0,3.0,132.0,3
2982,Hegde Nagar,1801.0,3.0,115.0,3
2983,Hegde Nagar,1050.0,1.0,56.0,2
2984,Hegde Nagar,1341.0,2.0,97.0,2
2985,Hegde Nagar,2112.95,4.0,145.0,3
2986,Hegde Nagar,1200.0,4.0,83.0,4
2987,Hegde Nagar,1703.0,3.0,113.0,3
2988,Hegde Nagar,1570.0,3.0,105.0,3
2989,Hegde Nagar,1801.0,3.0,140.0,3
2990,Hegde Nagar,1584.01,3.0,103.0,3
2991,Hegde Nagar,1965.0,4.0,125.0,3
2992,Hegde Nagar,1200.0,2.0,75.0,2
2993,Hegde Nagar,1847.0,3.0,135.0,3
2994,Hegde Nagar,1965.0,4.0,132.0,3
2995,Hegde Nagar,1703.0,3.0,125.0,3
2996,Hegde Nagar,1847.0,3.0,125.0,3
2997,Hegde Nagar,2144.6,4.0,145.0,3
2998,Hegde Nagar,1718.0,3.0,119.0,3
2999,Hegde Nagar,1847.0,3.0,123.0,3
3000,Hegde Nagar,1340.0,2.0,72.0,2
3001,Hegde Nagar,2087.01,3.0,115.0,3
3002,Hegde Nagar,1703.0,3.0,130.0,3
3003,Hegde Nagar,2087.01,4.0,135.0,3
3004,Hegde Nagar,1718.0,3.0,130.0,3
3005,Hegde Nagar,1884.0,4.0,118.0,3
3006,Hegde Nagar,1930.0,4.0,122.0,3
3007,Hegde Nagar,1584.01,3.0,104.0,3
3008,Hegde Nagar,1168.0,2.0,68.0,3
3009,Hegde Nagar,2162.03,4.0,129.0,3
3010,Hegde Nagar,2087.01,4.0,160.0,3
3011,Hegde Nagar,1000.0,2.0,66.0,2
3012,Hegde Nagar,1348.0,2.0,80.5,3
3013,Hennur,1075.0,2.0,52.0,2
3014,Hennur,1255.0,2.0,52.32,2
3015,Hennur,1225.0,2.0,57.0,2
3016,Hennur,1255.0,2.0,57.5,2
3017,Hennur,1259.0,2.0,57.0,2
3018,Hennur,1255.0,2.0,53.5,2
3019,Hennur,1285.0,2.0,60.0,2
3020,Hennur,1285.0,2.0,60.0,2
3021,Hennur,1100.0,2.0,60.0,2
3022,Hennur,1231.0,2.0,48.0,2
3023,Hennur,1255.0,2.0,58.0,2
3024,Hennur,1040.0,2.0,42.12,2
3025,Hennur,1255.0,2.0,54.5,2
3026,Hennur,1041.0,2.0,40.6,2
3028,Hennur,1255.0,2.0,55.5,2
3030,Hennur,1231.0,2.0,50.0,2
3031,Hennur,2500.0,5.0,125.0,5
3032,Hennur,1160.0,2.0,49.0,2
3033,Hennur,2400.0,3.0,135.0,3
3034,Hennur,1255.0,2.0,53.5,2
3035,Hennur,1255.0,2.0,55.5,2
3036,Hennur,1100.0,2.0,44.55,2
3037,Hennur,1255.0,2.0,57.5,2
3038,Hennur,960.0,2.0,48.0,2
3039,Hennur,1020.0,2.0,48.0,2
3040,Hennur,1255.0,2.0,52.32,2
3041,Hennur,1295.0,2.0,64.0,2
3042,Hennur,1935.0,3.0,102.0,3
3044,Hennur,1345.0,2.0,69.0,3
3045,Hennur,1255.0,2.0,58.0,2
3046,Hennur,1420.0,2.0,62.0,2
3047,Hennur,1155.0,2.0,54.5,2
3048,Hennur,1255.0,2.0,52.32,2
3049,Hennur,1255.0,2.0,52.35,2
3051,Hennur,1255.0,2.0,54.5,2
3052,Hennur,1830.0,2.0,113.0,3
3053,Hennur,1255.0,2.0,55.5,2
3054,Hennur,1255.0,2.0,53.57,2
3055,Hennur,1255.0,2.0,56.5,2
3056,Hennur,1050.0,2.0,42.73,2
3057,Hennur,1295.0,2.0,62.0,2
3058,Hennur Road,2089.0,3.0,140.0,3
3059,Hennur Road,5000.0,8.0,250.0,8
3060,Hennur Road,1385.0,2.0,83.09,2
3062,Hennur Road,2264.0,3.0,159.0,3
3063,Hennur Road,1157.0,2.0,84.0,2
3064,Hennur Road,1904.0,3.0,120.0,3
3065,Hennur Road,1891.0,3.0,109.0,3
3066,Hennur Road,1561.0,3.0,95.0,3
3068,Hennur Road,2060.0,3.0,149.0,3
3069,Hennur Road,1482.0,2.0,92.0,3
3070,Hennur Road,1232.0,2.0,89.0,2
3071,Hennur Road,1065.0,2.0,42.6,2
3072,Hennur Road,1482.0,2.0,83.73,3
3073,Hennur Road,1482.0,2.0,87.0,3
3074,Hennur Road,1891.0,3.0,139.0,3
3075,Hennur Road,1703.0,3.0,101.0,3
3076,Hennur Road,1232.0,2.0,69.61,2
3077,Hennur Road,987.0,2.0,49.0,2
3078,Hennur Road,1804.0,3.0,102.0,3
3079,Hennur Road,2160.0,3.0,160.0,3
3081,Hennur Road,1680.0,3.0,99.27,3
3082,Hennur Road,1065.0,2.0,42.6,2
3083,Hennur Road,1350.0,2.0,49.0,2
3084,Hennur Road,1385.0,2.0,83.09,2
3086,Hennur Road,2350.0,3.0,174.0,3
3087,Hennur Road,1586.0,3.0,93.94,3
3088,Hennur Road,1975.0,3.0,123.0,3
3089,Hennur Road,1290.0,2.0,94.5,3
3090,Hennur Road,901.0,2.0,49.5,2
3091,Hennur Road,1445.0,3.0,86.56,3
3092,Hennur Road,1482.0,2.0,97.0,3
3093,Hennur Road,1182.0,2.0,82.5,2
3095,Hennur Road,1036.0,2.0,59.46,2
3096,Hennur Road,1891.0,3.0,109.0,3
3097,Hennur Road,1232.0,2.0,69.61,2
3098,Hennur Road,1804.0,3.0,102.0,3
3099,Hennur Road,2320.0,3.0,170.0,3
3100,Hennur Road,1936.0,3.0,118.0,3
3101,Hennur Road,1480.0,2.0,65.0,2
3102,Hennur Road,1590.0,3.0,96.5,3
3103,Hennur Road,1445.0,2.0,105.0,3
3104,Hennur Road,1036.0,2.0,59.45,2
3105,Hennur Road,1832.0,3.0,125.0,3
3106,Hennur Road,1359.0,2.0,104.0,2
3107,Hennur Road,1341.0,2.0,75.76,2
3108,Hennur Road,1040.0,2.0,50.0,2
3109,Hennur Road,1685.0,3.0,95.0,3
3110,Hennur Road,1414.0,2.0,84.18,2
3111,Hennur Road,1949.0,3.0,133.0,3
3112,Hennur Road,1232.0,2.0,89.0,2
3113,Hennur Road,1250.0,2.0,77.88,3
3114,Hennur Road,2502.0,4.0,180.0,4
3115,Hennur Road,1831.0,3.0,110.0,3
3116,Hennur Road,1232.0,2.0,87.0,2
3117,Hennur Road,1232.0,2.0,74.0,2
3118,Hennur Road,1232.0,2.0,66.0,2
3119,Hennur Road,1341.0,2.0,95.0,2
3121,Hennur Road,1232.0,2.0,88.0,2
3122,Hennur Road,2365.0,4.0,175.0,3
3123,Hennur Road,1310.0,2.0,66.0,2
3125,Hennur Road,1015.0,2.0,50.0,2
3127,Hennur Road,2264.0,3.0,168.0,3
3128,Hennur Road,2002.0,3.0,120.0,3
3129,Hennur Road,1232.0,2.0,69.6,2
3130,Hennur Road,1195.0,2.0,73.0,2
3131,Hennur Road,1020.0,2.0,47.0,2
3132,Hennur Road,5100.0,6.0,375.0,5
3133,Hennur Road,1061.0,2.0,54.92,2
3135,Hennur Road,1020.0,2.0,45.0,2
3136,Hennur Road,2041.0,3.0,128.0,3
3137,Hennur Road,1232.0,2.0,87.0,2
3138,Hennur Road,1066.0,2.0,52.23,2
3139,Hennur Road,973.0,2.0,56.0,2
3140,Hennur Road,1255.0,2.0,84.0,2
3141,Hennur Road,1232.0,2.0,83.0,2
3142,Hennur Road,1832.0,3.0,116.0,3
3143,Hennur Road,2050.0,3.0,120.0,3
3144,Hennur Road,1445.0,2.0,86.69,3
3145,Hennur Road,1297.0,2.0,49.9,2
3146,Hennur Road,1153.0,2.0,43.0,2
3147,Hennur Road,1445.0,2.0,83.0,3
3148,Hennur Road,1679.0,3.0,94.86,3
3150,Hennur Road,1654.0,3.0,97.8,3
3151,Hennur Road,1480.0,3.0,100.0,3
3152,Hennur Road,1450.0,3.0,88.6,3
3153,Hennur Road,1155.0,2.0,69.18,2
3154,Hennur Road,1053.0,2.0,53.0,2
3155,Hennur Road,1195.0,2.0,59.0,2
3156,Hennur Road,1904.0,3.0,129.0,3
3157,Hennur Road,1981.0,3.0,134.0,3
3158,Hennur Road,1155.0,2.0,69.18,2
3160,Hennur Road,1590.0,3.0,105.0,3
3161,Hennur Road,2041.0,3.0,138.0,3
3162,Hennur Road,1100.0,2.0,78.0,3
3163,Hennur Road,1880.0,4.0,154.0,4
3164,Hennur Road,1232.0,2.0,69.61,2
3165,Hennur Road,1748.0,3.0,103.0,3
3166,Hennur Road,1460.0,2.0,80.3,2
3167,Hennur Road,1933.0,3.0,140.0,3
3168,Hennur Road,1030.0,2.0,46.5,2
3169,Hennur Road,1232.0,2.0,69.61,2
3171,Hennur Road,1445.0,2.0,89.56,3
3172,Hennur Road,973.0,2.0,50.74,2
3173,Hennur Road,1482.0,2.0,83.73,3
3174,Hennur Road,1305.0,2.0,77.0,3
3176,Hennur Road,1165.0,2.0,67.0,2
3177,Hennur Road,980.0,2.0,51.0,2
3178,Hennur Road,1232.0,2.0,80.0,2
3179,Hennur Road,1085.0,2.0,43.4,2
3180,Hennur Road,950.0,2.0,55.0,2
3181,Hennur Road,1140.0,2.0,56.0,2
3182,Hennur Road,1891.0,3.0,110.0,3
3185,Hennur Road,1165.0,2.0,52.0,2
3186,Hennur Road,1450.0,2.0,80.0,2
3187,Hennur Road,1155.0,2.0,69.18,2
3188,Hennur Road,1936.0,3.0,131.0,3
3189,Hoodi,985.0,2.0,67.0,2
3190,Hoodi,1715.0,2.0,95.0,3
3193,Hoodi,1425.0,2.0,80.0,2
3194,Hoodi,1420.0,2.0,75.0,2
3195,Hoodi,1639.0,3.0,110.0,3
3196,Hoodi,1606.0,3.0,89.55,3
3197,Hoodi,1639.0,3.0,98.32,3
3203,Hoodi,1026.0,2.0,60.87,2
3204,Hoodi,1050.0,2.0,50.0,2
3205,Hoodi,1400.0,2.0,78.0,2
3206,Hoodi,2400.0,5.0,160.0,5
3207,Hoodi,1196.0,2.0,71.74,2
3209,Hoodi,1220.0,2.0,50.89,2
3210,Hoodi,1105.0,2.0,46.37,2
3211,Hoodi,1247.0,2.0,53.0,2
3212,Hoodi,1500.0,2.0,84.0,2
3213,Hoodi,1055.0,2.0,57.63,2
3214,Hoodi,1925.0,2.0,114.0,3
3215,Hoodi,1400.0,2.0,82.0,2
3217,Hoodi,706.0,1.0,48.24,1
3218,Hoodi,1257.0,2.0,69.0,2
3219,Hoodi,1132.0,2.0,67.9,2
3220,Hoodi,1925.0,3.0,110.0,3
3221,Hoodi,1769.0,3.0,96.87,3
3222,Hoodi,1257.0,2.0,71.03,2
3223,Hoodi,1305.0,2.0,75.0,2
3225,Hoodi,1240.0,2.0,65.0,2
3227,Hoodi,1108.0,2.0,74.23,2
3229,Hoodi,1257.0,2.0,68.5,2
3230,Hoodi,1000.0,2.0,48.0,2
3231,Hoodi,1063.0,2.0,61.17,2
3232,Hoodi,1259.0,2.0,69.45,2
3233,Hoodi,1111.0,2.0,49.43,2
3235,Hoodi,1715.0,2.0,100.0,3
3237,Hoodi,1447.0,3.0,76.0,2
3238,Hoodi,2144.0,3.0,140.0,3
3239,Hoodi,1108.0,2.0,66.46,2
3241,Hoodi,1837.0,3.0,110.0,3
3242,Hoodi,1660.0,3.0,125.0,3
3243,Hoodi,3385.0,4.0,220.0,4
3245,Hoodi,1181.0,2.0,55.0,2
3246,Hoodi,1490.0,3.0,85.0,3
3247,Horamavu Agara,1200.0,2.0,45.0,2
3248,Horamavu Agara,1560.0,3.0,75.0,3
3249,Horamavu Agara,755.0,2.0,37.49,2
3250,Horamavu Agara,982.0,2.0,47.65,2
3251,Horamavu Agara,1650.0,2.0,75.0,3
3252,Horamavu Agara,950.0,2.0,39.0,2
3253,Horamavu Agara,1756.0,3.0,92.0,3
3254,Horamavu Agara,1106.0,2.0,43.09,2
3255,Horamavu Agara,1079.0,2.0,41.0,2
3256,Horamavu Agara,1265.0,2.0,65.0,3
3257,Horamavu Agara,1060.0,2.0,37.0,2
3258,Horamavu Agara,1107.83,2.0,41.51,2
3259,Horamavu Agara,980.0,2.0,38.19,2
3260,Horamavu Agara,1250.0,3.0,65.0,3
3261,Horamavu Agara,1145.0,2.0,41.21,2
3262,Horamavu Agara,2400.0,3.0,80.0,5
3263,Horamavu Agara,1000.0,2.0,46.0,2
3264,Horamavu Agara,760.0,2.0,37.49,2
3265,Horamavu Agara,1150.0,2.0,42.0,2
3267,Horamavu Agara,750.0,2.0,37.49,2
3268,Horamavu Agara,625.0,1.0,27.0,1
3269,Horamavu Agara,1080.0,2.0,38.0,2
3270,Horamavu Agara,994.0,2.0,42.28,2
3271,Horamavu Agara,1107.83,2.0,41.51,2
3273,Horamavu Agara,1090.0,2.0,46.0,2
3274,Horamavu Agara,1400.0,3.0,63.0,3
3275,Horamavu Agara,1557.0,3.0,70.0,3
3276,Horamavu Agara,1058.0,2.0,47.0,2
3279,Horamavu Banaswadi,1460.0,2.0,80.5,2
3280,Horamavu Banaswadi,1156.0,2.0,46.0,2
3281,Horamavu Banaswadi,1180.0,2.0,58.0,2
3282,Horamavu Banaswadi,1307.0,2.0,51.6,2
3283,Horamavu Banaswadi,3800.0,8.0,200.0,6
3284,Horamavu Banaswadi,1357.0,2.0,54.0,2
3285,Horamavu Banaswadi,925.0,2.0,38.0,2
3286,Horamavu Banaswadi,1272.0,2.0,48.0,2
3287,Horamavu Banaswadi,1225.0,2.0,49.5,2
3288,Horamavu Banaswadi,1272.0,2.0,51.5,2
3289,Horamavu Banaswadi,1272.0,2.0,51.5,2
3290,Horamavu Banaswadi,1156.0,2.0,46.9,2
3291,Horamavu Banaswadi,1200.0,2.0,45.0,2
3292,Horamavu Banaswadi,1254.0,2.0,47.0,2
3293,Horamavu Banaswadi,1610.0,3.0,68.0,3
3294,Horamavu Banaswadi,1210.0,2.0,50.0,2
3295,Horamavu Banaswadi,1357.0,2.0,54.0,2
3296,Horamavu Banaswadi,1272.0,2.0,50.0,2
3297,Horamavu Banaswadi,1200.0,2.0,45.0,2
3298,Horamavu Banaswadi,1025.0,2.0,45.0,2
3299,Horamavu Banaswadi,1081.0,2.0,52.0,2
3300,Horamavu Banaswadi,1000.0,2.0,50.0,2
3301,Hormavu,1500.0,2.0,78.0,2
3302,Hormavu,1150.0,2.0,55.0,2
3303,Hormavu,715.0,1.0,46.0,1
3305,Hormavu,1180.0,2.0,50.0,2
3306,Hormavu,1200.0,2.0,67.0,2
3307,Hormavu,1200.0,3.0,70.0,2
3308,Hormavu,1175.0,2.0,52.0,2
3309,Hormavu,1351.0,2.0,53.0,1
3310,Hormavu,1141.0,2.0,44.4,2
3311,Hormavu,1130.0,2.0,42.3,2
3313,Hormavu,1725.0,3.0,85.0,3
3314,Hormavu,1153.0,2.0,65.0,2
3316,Hormavu,1150.0,2.0,53.11,2
3317,Hormavu,1123.0,2.0,56.0,2
3318,Hormavu,1385.0,2.0,69.0,3
3320,Hormavu,1093.0,2.0,32.78,2
3322,Hormavu,1030.0,2.0,49.35,2
3323,Hormavu,1018.0,2.0,50.8,2
3324,Hormavu,1555.0,3.0,75.0,3
3325,Hormavu,1143.0,2.0,53.0,2
3326,Hormavu,1100.0,2.0,38.0,2
3327,Hormavu,1000.0,2.0,50.0,2
3328,Hormavu,1350.0,2.0,45.0,2
3329,Hormavu,1200.0,2.0,68.0,2
3331,Hormavu,1200.0,2.0,68.0,2
3332,Hormavu,765.0,2.0,37.49,2
3334,Hormavu,1250.0,2.0,60.0,2
3335,Hormavu,1206.0,2.0,40.0,2
3336,Hormavu,965.0,2.0,37.15,2
3337,Hormavu,1129.0,2.0,44.0,2
3338,Hormavu,1385.0,2.0,69.25,3
3339,Hormavu,1165.0,2.0,40.0,2
3340,Hormavu,1065.0,2.0,50.92,2
3341,Hormavu,1046.0,2.0,60.0,2
3342,Hormavu,1400.0,2.0,75.0,2
3343,Hormavu,1365.0,2.0,65.0,3
3344,Hormavu,1196.0,2.0,44.8,2
3345,Hormavu,1263.0,2.0,47.36,2
3346,Hormavu,1015.0,2.0,39.08,2
3348,Hormavu,1200.0,2.0,73.0,2
3349,Hormavu,1250.0,2.0,65.0,2
3351,Hormavu,1075.0,2.0,53.7,2
3352,Hormavu,980.0,2.0,42.0,2
3353,Hormavu,860.0,2.0,56.0,2
3354,Hormavu,1075.0,2.0,53.7,2
3355,Hormavu,2282.0,4.0,115.0,4
3356,Hormavu,1206.0,2.0,55.0,2
3357,Hormavu,1310.0,2.0,67.0,2
3358,Hormavu,1310.0,2.0,60.0,2
3359,Hormavu,1020.0,2.0,45.75,2
3361,Hormavu,1210.0,2.0,69.0,2
3362,Hosa Road,1652.0,3.0,85.0,3
3364,Hosa Road,1161.0,2.0,55.15,2
3366,Hosa Road,1100.0,2.0,37.1,2
3367,Hosa Road,1161.0,2.0,55.15,2
3368,Hosa Road,1430.0,2.0,97.52,2
3369,Hosa Road,1365.0,2.0,92.0,2
3370,Hosa Road,1243.0,2.0,48.5,2
3372,Hosa Road,1332.0,2.0,86.12,3
